Index,Process,Time,Temp,Current,Date
84,3,오후 4:31:45.4,72.81608582210924,1.615,2021-10-26
85,3,오후 4:31:50.4,71.08489761472396,1.664,2021-10-26
86,3,오후 4:31:55.4,71.47081535284565,1.649,2021-10-26
87,3,오후 4:32:00.4,72.84317473479867,1.609,2021-10-26
88,3,오후 4:32:05.4,70.18546553761685,1.618,2021-10-26
89,3,오후 4:32:10.4,72.55671042933152,1.649,2021-10-26
90,3,오후 4:32:15.4,70.93957562396797,1.589,2021-10-26
91,3,오후 4:32:20.4,70.20403500015834,1.643,2021-10-26
92,3,오후 4:32:25.4,70.87178422074807,1.606,2021-10-26
93,3,오후 4:32:30.4,70.49957940787253,1.589,2021-10-26
94,3,오후 4:32:35.4,69.86391347156295,1.605,2021-10-26
95,3,오후 4:32:40.4,70.9081485396546,1.595,2021-10-26
96,3,오후 4:32:45.5,70.66209655792429,1.581,2021-10-26
97,3,오후 4:32:50.5,66.20403500015834,1.606,2021-10-26
98,3,오후 4:32:55.5,66.87178422074807,1.599,2021-10-26
99,3,오후 4:33:00.5,67.49957940787253,1.498,2021-10-26
100,3,오후 4:33:05.5,67.86391347156295,1.513,2021-10-26
101,3,오후 4:33:10.5,67.9081485396546,1.528,2021-10-26
102,3,오후 4:33:15.5,69.66209655792429,1.536,2021-10-26
103,3,오후 4:33:20.5,67.13914228339809,1.537,2021-10-26
104,3,오후 4:33:25.5,67.66042141558682,1.577,2021-10-26
105,3,오후 4:33:30.5,68.1776601448583,1.52,2021-10-26
106,3,오후 4:33:35.5,65.58643440551927,1.531,2021-10-26
107,3,오후 4:33:40.5,66.87710395778115,1.543,2021-10-26
108,3,오후 4:33:45.5,68.01353466824737,1.484,2021-10-26
109,4,오후 4:34:12.6,76.01093857044455,1.513,2021-10-26
110,4,오후 4:34:17.6,76.19333628680197,1.539,2021-10-26
111,4,오후 4:34:22.6,73.28386418628695,1.722,2021-10-26
112,4,오후 4:34:27.6,75.3394548018018,1.726,2021-10-26
113,4,오후 4:34:32.6,83.08032833642189,1.850087134556331,2021-10-26
114,4,오후 4:34:37.6,88.08590080598316,1.9562900812599744,2021-10-26
115,4,오후 4:34:42.6,72.01093857044455,1.687,2021-10-26
116,4,오후 4:34:47.6,73.19333628680197,1.74,2021-10-26
117,4,오후 4:34:52.6,71.28386418628695,1.631,2021-10-26
118,4,오후 4:34:57.7,80.67166645547482,1.8478567703193736,2021-10-26
119,4,오후 4:35:02.7,73.49933688835523,1.613,2021-10-26
120,4,오후 4:35:07.7,71.81608582210924,1.638,2021-10-26
121,4,오후 4:35:12.7,71.20403500015834,1.664,2021-10-26
122,4,오후 4:35:17.7,70.87178422074807,1.626,2021-10-26
123,4,오후 4:35:22.7,70.49957940787253,1.612,2021-10-26
124,4,오후 4:35:27.7,72.86391347156295,1.604,2021-10-26
125,4,오후 4:35:32.7,71.9081485396546,1.596,2021-10-26
126,4,오후 4:35:37.7,70.66209655792429,1.649,2021-10-26
127,4,오후 4:35:42.7,68.13914228339809,1.628,2021-10-26
128,4,오후 4:35:47.7,68.66042141558682,1.599,2021-10-26
129,4,오후 4:35:52.7,70.1776601448583,1.542,2021-10-26
130,4,오후 4:35:57.7,69.58643440551927,1.554,2021-10-26
131,4,오후 4:36:02.7,70.87710395778115,1.589,2021-10-26
132,4,오후 4:36:07.7,73.01353466824737,1.575,2021-10-26
133,4,오후 4:36:12.7,69.00784572726687,1.604,2021-10-26
134,4,오후 4:36:17.7,69.11937724252256,1.653,2021-10-26
135,4,오후 4:36:22.7,69.12181233844662,1.562,2021-10-26
136,4,오후 4:36:27.7,68.06197573575812,1.564,2021-10-26
137,4,오후 4:36:32.7,68.0864964282445,1.564,2021-10-26
138,4,오후 4:36:37.7,67.25677527359753,1.54,2021-10-26
139,4,오후 4:36:42.7,65.20403500015834,1.541,2021-10-26
140,4,오후 4:36:47.7,67.87178422074807,1.522,2021-10-26
141,4,오후 4:36:52.7,68.49957940787253,1.476,2021-10-26
142,4,오후 4:36:57.8,66.86391347156295,1.536,2021-10-26
143,4,오후 4:37:02.8,68.9081485396546,1.551,2021-10-26
144,4,오후 4:37:07.8,66.66209655792429,1.513,2021-10-26
145,5,오후 4:37:34.2,74.01093857044455,1.559,2021-10-26
146,5,오후 4:37:39.2,74.19333628680197,1.508,2021-10-26
147,5,오후 4:37:44.2,75.28386418628695,1.676,2021-10-26
148,5,오후 4:37:49.2,76.3394548018018,1.68,2021-10-26
149,5,오후 4:37:54.2,73.49933688835523,1.705,2021-10-26
150,5,오후 4:37:59.2,76.81608582210924,1.728,2021-10-26
151,5,오후 4:38:04.2,71.13914228339809,1.664,2021-10-26
152,5,오후 4:38:09.2,73.66042141558682,1.74,2021-10-26
153,5,오후 4:38:14.2,75.1776601448583,1.61,2021-10-26
154,5,오후 4:38:19.2,72.58643440551927,1.668,2021-10-26
155,5,오후 4:38:24.2,75.87710395778115,1.702,2021-10-26
156,5,오후 4:38:29.2,74.01353466824737,1.643,2021-10-26
157,5,오후 4:38:34.2,72.00784572726687,1.718,2021-10-26
158,5,오후 4:38:39.2,72.11937724252256,1.676,2021-10-26
159,5,오후 4:38:44.2,70.12181233844662,1.63,2021-10-26
160,5,오후 4:38:49.2,71.06197573575812,1.633,2021-10-26
161,5,오후 4:38:54.2,72.0864964282445,1.587,2021-10-26
162,5,오후 4:38:59.2,69.25677527359753,1.608,2021-10-26
163,5,오후 4:39:04.2,68.08489761472396,1.632,2021-10-26
164,5,오후 4:39:09.3,69.47081535284565,1.568,2021-10-26
165,5,오후 4:39:14.3,69.84317473479867,1.541,2021-10-26
166,5,오후 4:39:19.3,72.18546553761685,1.572,2021-10-26
167,5,오후 4:39:24.3,72.55671042933152,1.581,2021-10-26
168,5,오후 4:39:29.3,70.93957562396797,1.634,2021-10-26
169,5,오후 4:39:34.3,66.13914228339809,1.643,2021-10-26
170,5,오후 4:39:39.3,69.66042141558682,1.606,2021-10-26
171,5,오후 4:39:44.3,70.1776601448583,1.497,2021-10-26
172,5,오후 4:39:49.3,70.58643440551927,1.577,2021-10-26
173,5,오후 4:39:54.3,68.87710395778115,1.588,2021-10-26
174,5,오후 4:39:59.3,71.01353466824737,1.598,2021-10-26
175,5,오후 4:40:04.3,65.00784572726687,1.559,2021-10-26
176,5,오후 4:40:09.3,66.11937724252256,1.608,2021-10-26
177,5,오후 4:40:14.3,64.12181233844662,1.471,2021-10-26
178,5,오후 4:40:19.3,64.06197573575812,1.496,2021-10-26
179,5,오후 4:40:24.3,64.0864964282445,1.451,2021-10-26
180,5,오후 4:40:29.3,67.25677527359753,1.449,2021-10-26
181,6,오후 4:40:55.4,73.13914228339809,1.45,2021-10-26
182,6,오후 4:41:00.4,76.66042141558682,1.523,2021-10-26
183,6,오후 4:41:05.4,75.1776601448583,1.656,2021-10-26
184,6,오후 4:41:10.4,77.58643440551927,1.736,2021-10-26
185,6,오후 4:41:15.5,76.87710395778115,1.702,2021-10-26
186,6,오후 4:41:20.5,77.01353466824737,1.757,2021-10-26
187,6,오후 4:41:25.5,74.13914228339809,1.741,2021-10-26
188,6,오후 4:41:30.5,71.66042141558682,1.744,2021-10-26
189,6,오후 4:41:35.5,74.1776601448583,1.679,2021-10-26
190,6,오후 4:41:40.5,73.58643440551927,1.622,2021-10-26
191,6,오후 4:41:45.5,75.87710395778115,1.679,2021-10-26
192,6,오후 4:41:50.5,75.01353466824737,1.666,2021-10-26
193,6,오후 4:41:55.5,70.04198315231801,1.718,2021-10-26
194,6,오후 4:42:00.5,71.31247367223635,1.698,2021-10-26
195,6,오후 4:42:05.5,71.53366359223965,1.585,2021-10-26
196,6,오후 4:42:10.5,71.74042366970423,1.615,2021-10-26
197,6,오후 4:42:15.5,73.04518510357609,1.62,2021-10-26
198,6,오후 4:42:20.5,70.47249049518311,1.624,2021-10-26
199,6,오후 4:42:25.5,68.00784572726687,1.654,2021-10-26
200,6,오후 4:42:30.5,69.11937724252256,1.595,2021-10-26
201,6,오후 4:42:35.5,71.12181233844662,1.539,2021-10-26
202,6,오후 4:42:40.5,70.06197573575812,1.564,2021-10-26
203,6,오후 4:42:45.6,68.0864964282445,1.61,2021-10-26
204,6,오후 4:42:50.6,68.25677527359753,1.586,2021-10-26
205,6,오후 4:42:55.6,66.01093857044455,1.541,2021-10-26
206,6,오후 4:43:00.6,66.19333628680197,1.545,2021-10-26
207,6,오후 4:43:05.6,67.28386418628695,1.494,2021-10-26
208,6,오후 4:43:10.6,66.3394548018018,1.498,2021-10-26
209,6,오후 4:43:15.6,69.49933688835523,1.522,2021-10-26
210,6,오후 4:43:20.6,69.81608582210924,1.502,2021-10-26
211,6,오후 4:43:25.6,67.08489761472396,1.573,2021-10-26
212,6,오후 4:43:30.6,66.47081535284565,1.581,2021-10-26
213,6,오후 4:43:35.6,66.84317473479867,1.518,2021-10-26
214,6,오후 4:43:40.6,66.18546553761685,1.504,2021-10-26
215,6,오후 4:43:45.6,66.55671042933152,1.512,2021-10-26
216,6,오후 4:43:50.6,67.93957562396797,1.498,2021-10-26
217,7,오후 4:44:16.0,76.01093857044455,1.506,2021-10-26
218,7,오후 4:44:21.0,76.19333628680197,1.538,2021-10-26
219,7,오후 4:44:26.0,73.28386418628695,1.722,2021-10-26
220,7,오후 4:44:31.0,75.3394548018018,1.725,2021-10-26
221,7,오후 4:44:36.0,74.49933688835523,1.659,2021-10-26
222,7,오후 4:44:41.0,74.81608582210924,1.706,2021-10-26
223,7,오후 4:44:46.0,71.00784572726687,1.687,2021-10-26
224,7,오후 4:44:51.0,72.11937724252256,1.694,2021-10-26
225,7,오후 4:44:56.0,72.12181233844662,1.608,2021-10-26
226,7,오후 4:45:01.0,74.06197573575812,1.633,2021-10-26
227,7,오후 4:45:06.0,72.0864964282445,1.633,2021-10-26
228,7,오후 4:45:11.0,72.25677527359753,1.677,2021-10-26
229,7,오후 4:45:16.0,79.19012891015636,1.8199772173574034,2021-10-26
230,7,오후 4:45:21.0,72.19333628680197,1.636,2021-10-26
231,7,오후 4:45:26.0,72.28386418628695,1.607,2021-10-26
232,7,오후 4:45:31.0,72.3394548018018,1.635,2021-10-26
233,7,오후 4:45:36.1,69.49933688835523,1.636,2021-10-26
234,7,오후 4:45:41.1,72.81608582210924,1.638,2021-10-26
235,7,오후 4:45:46.1,71.08489761472396,1.573,2021-10-26
236,7,오후 4:45:51.1,71.47081535284565,1.649,2021-10-26
237,7,오후 4:45:56.1,71.84317473479867,1.61,2021-10-26
238,7,오후 4:46:01.1,72.18546553761685,1.618,2021-10-26
239,7,오후 4:46:06.1,69.55671042933152,1.626,2021-10-26
240,7,오후 4:46:11.1,72.93957562396797,1.634,2021-10-26
241,7,오후 4:46:16.1,69.01093857044455,1.574,2021-10-26
242,7,오후 4:46:21.1,69.19333628680197,1.652,2021-10-26
243,7,오후 4:46:26.1,66.28386418628695,1.562,2021-10-26
244,7,오후 4:46:31.1,68.3394548018018,1.566,2021-10-26
245,7,오후 4:46:36.1,67.49933688835523,1.5,2021-10-26
246,7,오후 4:46:41.1,66.81608582210924,1.546,2021-10-26
247,7,오후 4:46:46.1,67.01093857044455,1.528,2021-10-26
248,7,오후 4:46:51.1,65.19333628680197,1.512,2021-10-26
249,7,오후 4:46:56.1,64.28386418628695,1.516,2021-10-26
250,7,오후 4:47:01.1,67.3394548018018,1.475,2021-10-26
251,7,오후 4:47:06.1,67.49933688835523,1.455,2021-10-26
252,7,오후 4:47:11.1,67.81608582210924,1.524,2021-10-26
253,8,오후 4:47:38.8,73.00784572726687,1.528,2021-10-26
254,8,오후 4:47:43.9,76.11937724252256,1.535,2021-10-26
255,8,오후 4:47:48.9,73.12181233844662,1.653,2021-10-26
256,8,오후 4:47:53.9,76.06197573575812,1.724,2021-10-26
257,8,오후 4:47:58.9,74.0864964282445,1.656,2021-10-26
258,8,오후 4:48:03.9,76.25677527359753,1.722,2021-10-26
259,8,오후 4:48:08.9,74.08489761472396,1.678,2021-10-26
260,8,오후 4:48:13.9,71.47081535284565,1.727,2021-10-26
261,8,오후 4:48:18.9,71.84317473479867,1.678,2021-10-26
262,8,오후 4:48:23.9,75.18546553761685,1.618,2021-10-26
263,8,오후 4:48:28.9,72.55671042933152,1.626,2021-10-26
264,8,오후 4:48:33.9,73.93957562396797,1.703,2021-10-26
265,8,오후 4:48:38.9,72.13914228339809,1.642,2021-10-26
266,8,오후 4:48:43.9,71.66042141558682,1.674,2021-10-26
267,8,오후 4:48:48.9,71.1776601448583,1.633,2021-10-26
268,8,오후 4:48:53.9,71.58643440551927,1.623,2021-10-26
269,8,오후 4:48:58.9,70.87710395778115,1.612,2021-10-26
270,8,오후 4:49:03.9,71.01353466824737,1.621,2021-10-26
271,8,오후 4:49:08.9,70.20403500015834,1.604,2021-10-26
272,8,오후 4:49:13.9,71.87178422074807,1.607,2021-10-26
273,8,오후 4:49:19.0,70.49957940787253,1.589,2021-10-26
274,8,오후 4:49:24.0,70.86391347156295,1.627,2021-10-26
275,8,오후 4:49:29.0,71.9081485396546,1.596,2021-10-26
276,8,오후 4:49:34.0,70.66209655792429,1.604,2021-10-26
277,8,오후 4:49:39.0,66.08489761472396,1.628,2021-10-26
278,8,오후 4:49:44.0,67.47081535284565,1.6,2021-10-26
279,8,오후 4:49:49.0,69.84317473479867,1.496,2021-10-26
280,8,오후 4:49:54.0,69.18546553761685,1.527,2021-10-26
281,8,오후 4:49:59.0,70.55671042933152,1.581,2021-10-26
282,8,오후 4:50:04.0,67.93957562396797,1.566,2021-10-26
283,8,오후 4:50:09.0,65.04198315231801,1.598,2021-10-26
284,8,오후 4:50:14.0,66.31247367223635,1.538,2021-10-26
285,8,오후 4:50:19.0,65.53366359223965,1.472,2021-10-26
286,8,오후 4:50:24.0,64.74042366970423,1.501,2021-10-26
287,8,오후 4:50:29.0,65.04518510357609,1.483,2021-10-26
288,8,오후 4:50:34.0,65.47249049518311,1.465,2021-10-26
289,9,오후 4:51:01.1,73.00784572726687,1.472,2021-10-26
290,9,오후 4:51:06.2,74.11937724252256,1.481,2021-10-26
291,9,오후 4:51:11.2,75.12181233844662,1.653,2021-10-26
292,9,오후 4:51:16.2,80.69589234507878,1.854431144011293,2021-10-26
293,9,오후 4:51:21.2,74.0864964282445,1.701,2021-10-26
294,9,오후 4:51:26.2,75.25677527359753,1.655,2021-10-26
295,9,오후 4:51:31.2,73.13914228339809,1.678,2021-10-26
296,9,오후 4:51:36.2,72.66042141558682,1.704,2021-10-26
297,9,오후 4:51:41.2,73.1776601448583,1.656,2021-10-26
298,9,오후 4:51:46.2,74.58643440551927,1.645,2021-10-26
299,9,오후 4:51:51.2,73.87710395778115,1.656,2021-10-26
300,9,오후 4:51:56.2,76.01353466824737,1.689,2021-10-26
301,9,오후 4:52:01.2,70.04198315231801,1.673,2021-10-26
302,9,오후 4:52:06.2,71.31247367223635,1.721,2021-10-26
303,9,오후 4:52:11.2,69.53366359223965,1.585,2021-10-26
304,9,오후 4:52:16.2,69.74042366970423,1.614,2021-10-26
305,9,오후 4:52:21.2,72.04518510357609,1.574,2021-10-26
306,9,오후 4:52:26.2,70.47249049518311,1.578,2021-10-26
307,9,오후 4:52:31.3,68.20403500015834,1.631,2021-10-26
308,9,오후 4:52:36.3,69.87178422074807,1.596,2021-10-26
309,9,오후 4:52:41.3,70.49957940787253,1.544,2021-10-26
310,9,오후 4:52:46.3,72.86391347156295,1.582,2021-10-26
311,9,오후 4:52:51.3,70.9081485396546,1.596,2021-10-26
312,9,오후 4:52:56.3,70.66209655792429,1.65,2021-10-26
313,9,오후 4:53:01.3,68.04198315231801,1.605,2021-10-26
314,9,오후 4:53:06.3,69.31247367223635,1.6,2021-10-26
315,9,오후 4:53:11.3,66.53366359223965,1.54,2021-10-26
316,9,오후 4:53:16.3,66.74042366970423,1.569,2021-10-26
317,9,오후 4:53:21.3,70.04518510357609,1.505,2021-10-26
318,9,오후 4:53:26.3,69.47249049518311,1.51,2021-10-26
319,9,오후 4:53:31.3,64.08489761472396,1.585,2021-10-26
320,9,오후 4:53:36.3,65.47081535284565,1.572,2021-10-26
321,9,오후 4:53:41.3,67.84317473479867,1.45,2021-10-26
322,9,오후 4:53:46.3,65.18546553761685,1.482,2021-10-26
323,9,오후 4:53:51.3,67.55671042933152,1.536,2021-10-26
324,9,오후 4:53:56.3,65.93957562396797,1.475,2021-10-26
325,10,오후 4:54:24.2,73.20403500015834,1.529,2021-10-26
326,10,오후 4:54:29.2,75.87178422074807,1.492,2021-10-26
327,10,오후 4:54:34.2,77.49957940787253,1.657,2021-10-26
328,10,오후 4:54:39.2,74.86391347156295,1.718,2021-10-26
329,10,오후 4:54:44.2,76.9081485396546,1.756,2021-10-26
330,10,오후 4:54:49.2,74.66209655792429,1.695,2021-10-26
331,10,오후 4:54:54.2,71.08489761472396,1.742,2021-10-26
332,10,오후 4:54:59.2,73.47081535284565,1.69,2021-10-26
333,10,오후 4:55:04.2,74.84317473479867,1.609,2021-10-26
334,10,오후 4:55:09.3,75.18546553761685,1.663,2021-10-26
335,10,오후 4:55:14.3,75.55671042933152,1.694,2021-10-26
336,10,오후 4:55:19.3,74.93957562396797,1.702,2021-10-26
337,10,오후 4:55:24.3,69.13914228339809,1.711,2021-10-26
338,10,오후 4:55:29.3,72.66042141558682,1.697,2021-10-26
339,10,오후 4:55:34.3,73.1776601448583,1.565,2021-10-26
340,10,오후 4:55:39.3,73.58643440551927,1.645,2021-10-26
341,10,오후 4:55:44.3,71.87710395778115,1.657,2021-10-26
342,10,오후 4:55:49.3,72.01353466824737,1.666,2021-10-26
343,10,오후 4:55:54.3,69.13914228339809,1.627,2021-10-26
344,10,오후 4:55:59.3,70.66042141558682,1.631,2021-10-26
345,10,오후 4:56:04.3,70.1776601448583,1.565,2021-10-26
346,10,오후 4:56:09.3,71.58643440551927,1.599,2021-10-26
347,10,오후 4:56:14.3,70.87710395778115,1.588,2021-10-26
348,10,오후 4:56:19.3,70.01353466824737,1.62,2021-10-26
349,10,오후 4:56:24.3,66.13914228339809,1.604,2021-10-26
350,10,오후 4:56:29.3,69.66042141558682,1.585,2021-10-26
351,10,오후 4:56:34.3,69.1776601448583,1.497,2021-10-26
352,10,오후 4:56:39.3,70.58643440551927,1.577,2021-10-26
353,10,오후 4:56:44.3,70.87710395778115,1.566,2021-10-26
354,10,오후 4:56:49.3,70.01353466824737,1.598,2021-10-26
355,10,오후 4:56:54.4,64.04198315231801,1.604,2021-10-26
356,10,오후 4:56:59.4,65.31247367223635,1.585,2021-10-26
357,10,오후 4:57:04.4,66.53366359223965,1.449,2021-10-26
358,10,오후 4:57:09.4,65.74042366970423,1.478,2021-10-26
359,10,오후 4:57:14.4,68.04518510357609,1.506,2021-10-26
360,10,오후 4:57:19.4,65.47249049518311,1.488,2021-10-26
361,11,오후 4:57:46.4,74.08489761472396,1.54,2021-10-26
362,11,오후 4:57:51.4,73.47081535284565,1.481,2021-10-26
363,11,오후 4:57:56.4,76.84317473479867,1.678,2021-10-26
364,11,오후 4:58:01.4,77.18546553761685,1.664,2021-10-26
365,11,오후 4:58:06.4,76.55671042933152,1.74,2021-10-26
366,11,오후 4:58:11.4,75.93957562396797,1.748,2021-10-26
367,11,오후 4:58:16.4,71.13914228339809,1.734,2021-10-26
368,11,오후 4:58:21.4,73.66042141558682,1.719,2021-10-26
369,11,오후 4:58:26.4,73.1776601448583,1.611,2021-10-26
370,11,오후 4:58:31.4,75.58643440551927,1.667,2021-10-26
371,11,오후 4:58:36.4,74.87710395778115,1.657,2021-10-26
372,11,오후 4:58:41.4,73.01353466824737,1.712,2021-10-26
373,11,오후 4:58:46.4,71.04198315231801,1.695,2021-10-26
374,11,오후 4:58:51.4,70.31247367223635,1.653,2021-10-26
375,11,오후 4:58:56.4,72.53366359223965,1.608,2021-10-26
376,11,오후 4:59:01.4,72.74042366970423,1.592,2021-10-26
377,11,오후 4:59:06.5,71.04518510357609,1.642,2021-10-26
378,11,오후 4:59:11.5,71.47249049518311,1.647,2021-10-26
379,11,오후 4:59:16.5,70.01093857044455,1.608,2021-10-26
380,11,오후 4:59:21.5,69.19333628680197,1.618,2021-10-26
381,11,오후 4:59:26.5,71.28386418628695,1.585,2021-10-26
382,11,오후 4:59:31.5,70.3394548018018,1.566,2021-10-26
383,11,오후 4:59:36.5,68.49933688835523,1.614,2021-10-26
384,11,오후 4:59:41.5,70.81608582210924,1.592,2021-10-26
385,11,오후 4:59:46.5,69.01093857044455,1.55,2021-10-26
386,11,오후 4:59:51.5,67.19333628680197,1.603,2021-10-26
387,11,오후 4:59:56.5,66.28386418628695,1.562,2021-10-26
388,11,오후 5:00:01.5,67.3394548018018,1.521,2021-10-26
389,11,오후 5:00:06.5,76.25556457506147,1.7200674805920055,2021-10-26
390,11,오후 5:00:11.5,66.81608582210924,1.524,2021-10-26
391,11,오후 5:00:16.5,67.04198315231801,1.505,2021-10-26
392,11,오후 5:00:21.5,67.31247367223635,1.512,2021-10-26
393,11,오후 5:00:26.5,66.53366359223965,1.517,2021-10-26
394,11,오후 5:00:31.5,65.74042366970423,1.523,2021-10-26
395,11,오후 5:00:36.5,65.04518510357609,1.506,2021-10-26
396,11,오후 5:00:41.5,67.47249049518311,1.488,2021-10-26
397,12,오후 5:01:09.5,73.08489761472396,1.472,2021-10-26
398,12,오후 5:01:14.5,73.47081535284565,1.527,2021-10-26
399,12,오후 5:01:19.5,76.84317473479867,1.655,2021-10-26
400,12,오후 5:01:24.5,77.18546553761685,1.663,2021-10-26
401,12,오후 5:01:29.5,76.55671042933152,1.74,2021-10-26
402,12,오후 5:01:34.5,74.93957562396797,1.749,2021-10-26
403,12,오후 5:01:39.5,74.01093857044455,1.733,2021-10-26
404,12,오후 5:01:44.5,74.19333628680197,1.697,2021-10-26
405,12,오후 5:01:49.5,72.28386418628695,1.676,2021-10-26
406,12,오후 5:01:54.5,72.3394548018018,1.68,2021-10-26
407,12,오후 5:01:59.5,72.49933688835523,1.636,2021-10-26
408,12,오후 5:02:04.5,72.81608582210924,1.637,2021-10-26
409,12,오후 5:02:09.5,70.00784572726687,1.642,2021-10-26
