Index,Process,Time,Temp,Current,Date
32,1,오후 4:24:29.1,64.87178422074807,1.54,2021-10-07
33,1,오후 4:24:34.1,67.49957940787253,1.452,2021-10-07
34,1,오후 4:24:39.1,65.86391347156295,1.468,2021-10-07
35,1,오후 4:24:44.1,67.9081485396546,1.528,2021-10-07
36,1,오후 4:24:49.1,67.66209655792429,1.491,2021-10-07
37,2,오후 4:25:14.8,75.08489761472396,1.537,2021-10-07
38,2,오후 4:25:19.8,74.47081535284565,1.532,2021-10-07
39,2,오후 4:25:24.8,73.84317473479867,1.7,2021-10-07
40,2,오후 4:25:29.8,76.18546553761685,1.687,2021-10-07
41,2,오후 4:25:34.8,76.55671042933152,1.672,2021-10-07
42,2,오후 4:25:39.8,77.93957562396797,1.725,2021-10-07
43,2,오후 4:25:44.8,74.08489761472396,1.734,2021-10-07
44,2,오후 4:25:49.8,71.47081535284565,1.765,2021-10-07
45,2,오후 4:25:54.8,73.84317473479867,1.677,2021-10-07
46,2,오후 4:25:59.8,73.18546553761685,1.618,2021-10-07
47,2,오후 4:26:04.8,72.55671042933152,1.672,2021-10-07
48,2,오후 4:26:09.8,74.93957562396797,1.657,2021-10-07
49,2,오후 4:26:14.9,72.04198315231801,1.642,2021-10-07
50,2,오후 4:26:19.9,69.31247367223635,1.697,2021-10-07
51,2,오후 4:26:24.9,72.53366359223965,1.631,2021-10-07
52,2,오후 4:26:29.9,71.74042366970423,1.569,2021-10-07
53,2,오후 4:26:34.9,71.04518510357609,1.642,2021-10-07
54,2,오후 4:26:39.9,72.47249049518311,1.625,2021-10-07
55,2,오후 4:26:44.9,70.08489761472396,1.609,2021-10-07
56,2,오후 4:26:49.9,71.47081535284565,1.641,2021-10-07
57,2,오후 4:26:54.9,70.84317473479867,1.586,2021-10-07
58,2,오후 4:26:59.9,70.18546553761685,1.618,2021-10-07
59,2,오후 4:27:04.9,70.55671042933152,1.604,2021-10-07
60,2,오후 4:27:09.9,69.93957562396797,1.589,2021-10-07
61,2,오후 4:27:14.9,69.13914228339809,1.597,2021-10-07
62,2,오후 4:27:19.9,66.66042141558682,1.583,2021-10-07
63,2,오후 4:27:24.9,69.1776601448583,1.565,2021-10-07
64,2,오후 4:27:29.9,69.58643440551927,1.509,2021-10-07
65,2,오후 4:27:34.9,68.87710395778115,1.566,2021-10-07
66,2,오후 4:27:40.0,69.01353466824737,1.575,2021-10-07
67,2,오후 4:27:45.0,64.01093857044455,1.559,2021-10-07
68,2,오후 4:27:50.0,65.19333628680197,1.562,2021-10-07
69,2,오후 4:27:55.0,67.28386418628695,1.448,2021-10-07
70,2,오후 4:28:00.0,66.3394548018018,1.475,2021-10-07
71,2,오후 4:28:05.0,65.49933688835523,1.523,2021-10-07
72,2,오후 4:28:10.0,66.81608582210924,1.501,2021-10-07
73,3,오후 4:28:36.0,73.00784572726687,1.482,2021-10-07
74,3,오후 4:28:41.0,76.11937724252256,1.512,2021-10-07
75,3,오후 4:28:46.0,73.12181233844662,1.653,2021-10-07
76,3,오후 4:28:51.0,74.06197573575812,1.724,2021-10-07
77,3,오후 4:28:56.0,74.0864964282445,1.655,2021-10-07
78,3,오후 4:29:01.0,75.25677527359753,1.677,2021-10-07
79,3,오후 4:29:06.0,72.08489761472396,1.678,2021-10-07
80,3,오후 4:29:11.0,73.47081535284565,1.704,2021-10-07
81,3,오후 4:29:16.1,72.84317473479867,1.632,2021-10-07
82,3,오후 4:29:21.1,72.18546553761685,1.664,2021-10-07
83,3,오후 4:29:26.1,75.55671042933152,1.649,2021-10-07
84,3,오후 4:29:31.1,72.93957562396797,1.634,2021-10-07
85,3,오후 4:29:36.1,71.01093857044455,1.71,2021-10-07
86,3,오후 4:29:41.1,71.19333628680197,1.651,2021-10-07
87,3,오후 4:29:46.1,72.28386418628695,1.607,2021-10-07
88,3,오후 4:29:51.1,77.32612010003842,1.7976735749878274,2021-10-07
89,3,오후 4:29:56.1,72.49933688835523,1.636,2021-10-07
90,3,오후 4:30:01.1,69.81608582210924,1.569,2021-10-07
91,3,오후 4:30:06.1,69.00784572726687,1.642,2021-10-07
92,3,오후 4:30:11.1,68.11937724252256,1.58,2021-10-07
93,3,오후 4:30:16.1,71.12181233844662,1.562,2021-10-07
94,3,오후 4:30:21.1,68.06197573575812,1.542,2021-10-07
95,3,오후 4:30:26.1,69.0864964282445,1.61,2021-10-07
96,3,오후 4:30:31.1,68.25677527359753,1.54,2021-10-07
97,3,오후 4:30:36.1,68.04198315231801,1.564,2021-10-07
98,3,오후 4:30:41.1,67.31247367223635,1.545,2021-10-07
99,3,오후 4:30:46.1,66.53366359223965,1.54,2021-10-07
100,3,오후 4:30:51.1,68.74042366970423,1.524,2021-10-07
101,3,오후 4:30:56.2,70.04518510357609,1.506,2021-10-07
102,3,오후 4:31:01.2,70.47249049518311,1.556,2021-10-07
103,3,오후 4:31:06.2,64.01093857044455,1.585,2021-10-07
104,3,오후 4:31:11.2,67.19333628680197,1.595,2021-10-07
105,3,오후 4:31:16.2,65.28386418628695,1.448,2021-10-07
106,3,오후 4:31:21.2,65.3394548018018,1.521,2021-10-07
107,3,오후 4:31:26.2,64.49933688835523,1.477,2021-10-07
108,3,오후 4:31:31.2,65.81608582210924,1.479,2021-10-07
109,4,오후 4:31:59.0,76.13914228339809,1.46,2021-10-07
110,4,오후 4:32:04.0,74.66042141558682,1.489,2021-10-07
111,4,오후 4:32:09.0,74.1776601448583,1.725,2021-10-07
112,4,오후 4:32:14.0,76.58643440551927,1.691,2021-10-07
113,4,오후 4:32:19.0,74.87710395778115,1.68,2021-10-07
114,4,오후 4:32:24.0,78.01353466824737,1.734,2021-10-07
115,4,오후 4:32:29.0,74.13914228339809,1.695,2021-10-07
116,4,오후 4:32:34.0,73.66042141558682,1.767,2021-10-07
117,4,오후 4:32:39.0,74.1776601448583,1.678,2021-10-07
118,4,오후 4:32:44.0,75.58643440551927,1.668,2021-10-07
119,4,오후 4:32:49.0,74.87710395778115,1.68,2021-10-07
120,4,오후 4:32:54.0,73.01353466824737,1.712,2021-10-07
121,4,오후 4:32:59.0,72.20403500015834,1.695,2021-10-07
122,4,오후 4:33:04.0,72.87178422074807,1.653,2021-10-07
123,4,오후 4:33:09.0,70.49957940787253,1.634,2021-10-07
124,4,오후 4:33:14.0,71.86391347156295,1.65,2021-10-07
125,4,오후 4:33:19.0,73.9081485396546,1.596,2021-10-07
126,4,오후 4:33:24.0,70.66209655792429,1.627,2021-10-07
127,4,오후 4:33:29.0,69.13914228339809,1.673,2021-10-07
128,4,오후 4:33:34.1,69.66042141558682,1.599,2021-10-07
129,4,오후 4:33:39.1,71.1776601448583,1.565,2021-10-07
130,4,오후 4:33:44.1,71.58643440551927,1.577,2021-10-07
131,4,오후 4:33:49.1,69.87710395778115,1.612,2021-10-07
132,4,오후 4:33:54.1,70.01353466824737,1.621,2021-10-07
133,4,오후 4:33:59.1,67.04198315231801,1.582,2021-10-07
134,4,오후 4:34:04.1,66.31247367223635,1.585,2021-10-07
135,4,오후 4:34:09.1,66.53366359223965,1.517,2021-10-07
136,4,오후 4:34:14.1,67.74042366970423,1.501,2021-10-07
137,4,오후 4:34:19.1,67.04518510357609,1.506,2021-10-07
138,4,오후 4:34:24.1,67.47249049518311,1.533,2021-10-07
139,4,오후 4:34:29.1,67.01093857044455,1.517,2021-10-07
140,4,오후 4:34:34.1,67.19333628680197,1.527,2021-10-07
141,4,오후 4:34:39.1,67.28386418628695,1.516,2021-10-07
142,4,오후 4:34:44.1,64.3394548018018,1.521,2021-10-07
143,4,오후 4:34:49.1,71.23858194987635,1.6821314069858242,2021-10-07
144,4,오후 4:34:54.1,64.81608582210924,1.456,2021-10-07
145,5,오후 4:35:20.5,74.08489761472396,1.459,2021-10-07
146,5,오후 4:35:25.5,82.25193526517648,1.619175733841903,2021-10-07
147,5,오후 4:35:30.5,73.84317473479867,1.677,2021-10-07
148,5,오후 4:35:35.5,77.18546553761685,1.686,2021-10-07
149,5,오후 4:35:40.5,83.14431028339244,1.8645845020965555,2021-10-07
150,5,오후 4:35:45.5,74.93957562396797,1.748,2021-10-07
151,5,오후 4:35:50.5,72.8853797786876,1.7294349793578632,2021-10-07
152,5,오후 4:35:55.5,72.66042141558682,1.696,2021-10-07
153,5,오후 4:36:00.5,74.1776601448583,1.611,2021-10-07
154,5,오후 4:36:05.5,74.58643440551927,1.645,2021-10-07
155,5,오후 4:36:10.5,81.35260452674657,1.8252892857874936,2021-10-07
156,5,오후 4:36:15.5,75.01353466824737,1.688,2021-10-07
157,5,오후 4:36:20.5,70.04198315231801,1.696,2021-10-07
158,5,오후 4:36:25.5,72.31247367223635,1.698,2021-10-07
159,5,오후 4:36:30.5,69.53366359223965,1.585,2021-10-07
160,5,오후 4:36:35.5,69.74042366970423,1.637,2021-10-07
161,5,오후 4:36:40.6,73.04518510357609,1.574,2021-10-07
162,5,오후 4:36:45.6,70.47249049518311,1.578,2021-10-07
163,5,오후 4:36:50.6,79.12414232902371,1.8928688885923663,2021-10-07
164,5,오후 4:36:55.6,68.66042141558682,1.595,2021-10-07
165,5,오후 4:37:00.6,72.1776601448583,1.565,2021-10-07
166,5,오후 4:37:05.6,71.58643440551927,1.554,2021-10-07
167,5,오후 4:37:10.6,70.87710395778115,1.634,2021-10-07
168,5,오후 4:37:15.6,70.01353466824737,1.621,2021-10-07
169,5,오후 4:37:20.6,68.00784572726687,1.604,2021-10-07
170,5,오후 4:37:25.6,69.11937724252256,1.585,2021-10-07
171,5,오후 4:37:30.6,67.12181233844662,1.54,2021-10-07
172,5,오후 4:37:35.6,68.06197573575812,1.564,2021-10-07
173,5,오후 4:37:40.6,69.0864964282445,1.519,2021-10-07
174,5,오후 4:37:45.6,66.25677527359753,1.541,2021-10-07
175,5,오후 4:37:50.6,67.01093857044455,1.563,2021-10-07
176,5,오후 4:37:55.6,64.19333628680197,1.5,2021-10-07
177,5,오후 4:38:00.6,65.28386418628695,1.517,2021-10-07
178,5,오후 4:38:05.6,66.3394548018018,1.453,2021-10-07
179,5,오후 4:38:10.6,65.49933688835523,1.477,2021-10-07
180,5,오후 4:38:15.7,66.81608582210924,1.502,2021-10-07
181,6,오후 4:38:42.7,76.20403500015834,1.482,2021-10-07
182,6,오후 4:38:47.7,75.87178422074807,1.512,2021-10-07
183,6,오후 4:38:52.7,75.49957940787253,1.726,2021-10-07
184,6,오후 4:38:57.7,74.86391347156295,1.718,2021-10-07
185,6,오후 4:39:02.7,76.9081485396546,1.709,2021-10-07
186,6,오후 4:39:07.8,76.66209655792429,1.695,2021-10-07
187,6,오후 4:39:12.8,77.14872619811398,1.892651152286794,2021-10-07
188,6,오후 4:39:17.8,74.11937724252256,1.737,2021-10-07
189,6,오후 4:39:22.8,74.12181233844662,1.607,2021-10-07
190,6,오후 4:39:27.8,71.06197573575812,1.679,2021-10-07
191,6,오후 4:39:32.8,74.0864964282445,1.679,2021-10-07
192,6,오후 4:39:37.8,71.25677527359753,1.608,2021-10-07
193,6,오후 4:39:42.8,71.20403500015834,1.678,2021-10-07
194,6,오후 4:39:47.8,71.87178422074807,1.613,2021-10-07
195,6,오후 4:39:52.8,71.49957940787253,1.612,2021-10-07
196,6,오후 4:39:57.8,70.86391347156295,1.628,2021-10-07
197,6,오후 4:40:02.8,73.9081485396546,1.619,2021-10-07
198,6,오후 4:40:07.8,70.66209655792429,1.604,2021-10-07
199,6,오후 4:40:12.8,68.04198315231801,1.674,2021-10-07
200,6,오후 4:40:17.8,71.31247367223635,1.599,2021-10-07
201,6,오후 4:40:22.8,71.53366359223965,1.54,2021-10-07
202,6,오후 4:40:27.8,71.74042366970423,1.615,2021-10-07
203,6,오후 4:40:32.8,69.04518510357609,1.62,2021-10-07
204,6,오후 4:40:37.8,71.47249049518311,1.624,2021-10-07
205,6,오후 4:40:42.8,69.01093857044455,1.563,2021-10-07
206,6,오후 4:40:47.8,66.19333628680197,1.618,2021-10-07
207,6,오후 4:40:52.8,67.28386418628695,1.562,2021-10-07
208,6,오후 4:40:57.9,68.3394548018018,1.498,2021-10-07
209,6,오후 4:41:02.9,67.49933688835523,1.523,2021-10-07
210,6,오후 4:41:07.9,66.81608582210924,1.547,2021-10-07
211,6,오후 4:41:12.9,64.04198315231801,1.528,2021-10-07
212,6,오후 4:41:17.9,66.31247367223635,1.512,2021-10-07
213,6,오후 4:41:22.9,66.53366359223965,1.449,2021-10-07
214,6,오후 4:41:27.9,67.74042366970423,1.5,2021-10-07
215,6,오후 4:41:32.9,68.04518510357609,1.506,2021-10-07
216,6,오후 4:41:37.9,66.47249049518311,1.533,2021-10-07
217,7,오후 4:42:04.8,76.00784572726687,1.54,2021-10-07
218,7,오후 4:42:09.8,75.11937724252256,1.504,2021-10-07
219,7,오후 4:42:14.8,73.12181233844662,1.721,2021-10-07
220,7,오후 4:42:19.8,74.06197573575812,1.701,2021-10-07
221,7,오후 4:42:24.8,76.0864964282445,1.655,2021-10-07
222,7,오후 4:42:29.8,75.25677527359753,1.677,2021-10-07
223,7,오후 4:42:34.8,74.00784572726687,1.723,2021-10-07
224,7,오후 4:42:39.9,72.11937724252256,1.704,2021-10-07
225,7,오후 4:42:44.9,71.12181233844662,1.676,2021-10-07
226,7,오후 4:42:49.9,73.06197573575812,1.633,2021-10-07
227,7,오후 4:42:54.9,74.0864964282445,1.61,2021-10-07
228,7,오후 4:42:59.9,74.25677527359753,1.654,2021-10-07
229,7,오후 4:43:04.9,79.22045719140993,1.9241821549555902,2021-10-07
230,7,오후 4:43:09.9,72.47081535284565,1.681,2021-10-07
231,7,오후 4:43:14.9,69.84317473479867,1.564,2021-10-07
232,7,오후 4:43:19.9,71.18546553761685,1.641,2021-10-07
233,7,오후 4:43:24.9,73.55671042933152,1.581,2021-10-07
234,7,오후 4:43:29.9,70.93957562396797,1.612,2021-10-07
235,7,오후 4:43:34.9,68.13914228339809,1.665,2021-10-07
236,7,오후 4:43:39.9,70.66042141558682,1.606,2021-10-07
237,7,오후 4:43:44.9,71.1776601448583,1.542,2021-10-07
238,7,오후 4:43:49.9,70.58643440551927,1.599,2021-10-07
239,7,오후 4:43:54.9,70.87710395778115,1.611,2021-10-07
240,7,오후 4:43:59.9,71.01353466824737,1.598,2021-10-07
241,7,오후 4:44:04.9,67.08489761472396,1.604,2021-10-07
242,7,오후 4:44:09.9,68.47081535284565,1.608,2021-10-07
243,7,오후 4:44:15.0,66.84317473479867,1.518,2021-10-07
244,7,오후 4:44:20.0,70.18546553761685,1.55,2021-10-07
245,7,오후 4:44:25.0,68.55671042933152,1.513,2021-10-07
246,7,오후 4:44:30.0,70.93957562396797,1.589,2021-10-07
247,7,오후 4:44:35.0,65.00784572726687,1.551,2021-10-07
248,7,오후 4:44:40.0,65.11937724252256,1.605,2021-10-07
249,7,오후 4:44:45.0,67.12181233844662,1.471,2021-10-07
250,7,오후 4:44:50.0,65.06197573575812,1.474,2021-10-07
251,7,오후 4:44:55.0,64.0864964282445,1.519,2021-10-07
252,7,오후 4:45:00.0,65.25677527359753,1.472,2021-10-07
253,8,오후 4:45:26.2,74.08489761472396,1.45,2021-10-07
254,8,오후 4:45:31.2,73.47081535284565,1.477,2021-10-07
255,8,오후 4:45:36.2,75.84317473479867,1.677,2021-10-07
256,8,오후 4:45:41.2,86.07585097401206,1.855663045148725,2021-10-07
257,8,오후 4:45:46.2,76.55671042933152,1.718,2021-10-07
258,8,오후 4:45:51.2,75.93957562396797,1.748,2021-10-07
259,8,오후 4:45:56.2,73.13914228339809,1.733,2021-10-07
260,8,오후 4:46:01.2,73.66042141558682,1.719,2021-10-07
261,8,오후 4:46:06.2,74.1776601448583,1.656,2021-10-07
262,8,오후 4:46:11.3,74.58643440551927,1.668,2021-10-07
263,8,오후 4:46:16.3,75.87710395778115,1.68,2021-10-07
264,8,오후 4:46:21.3,73.01353466824737,1.689,2021-10-07
265,8,오후 4:46:26.3,71.01093857044455,1.719,2021-10-07
266,8,오후 4:46:31.3,72.19333628680197,1.653,2021-10-07
267,8,오후 4:46:36.3,70.28386418628695,1.608,2021-10-07
268,8,오후 4:46:41.3,69.3394548018018,1.635,2021-10-07
269,8,오후 4:46:46.3,71.49933688835523,1.591,2021-10-07
270,8,오후 4:46:51.3,69.81608582210924,1.569,2021-10-07
271,8,오후 4:46:56.3,68.08489761472396,1.618,2021-10-07
272,8,오후 4:47:01.3,69.47081535284565,1.581,2021-10-07
273,8,오후 4:47:06.3,71.84317473479867,1.541,2021-10-07
274,8,오후 4:47:11.3,72.18546553761685,1.572,2021-10-07
275,8,오후 4:47:16.3,69.55671042933152,1.626,2021-10-07
276,8,오후 4:47:21.3,70.93957562396797,1.634,2021-10-07
277,8,오후 4:47:26.3,69.20403500015834,1.575,2021-10-07
278,8,오후 4:47:31.3,69.87178422074807,1.606,2021-10-07
279,8,오후 4:47:36.3,70.49957940787253,1.566,2021-10-07
280,8,오후 4:47:41.4,69.86391347156295,1.582,2021-10-07
281,8,오후 4:47:46.4,69.9081485396546,1.596,2021-10-07
282,8,오후 4:47:51.4,70.66209655792429,1.581,2021-10-07
283,8,오후 4:47:56.4,67.00784572726687,1.582,2021-10-07
284,8,오후 4:48:01.4,64.11937724252256,1.599,2021-10-07
285,8,오후 4:48:06.4,72.62268064276783,1.6917312737323411,2021-10-07
286,8,오후 4:48:11.4,65.06197573575812,1.451,2021-10-07
287,8,오후 4:48:16.4,64.0864964282445,1.473,2021-10-07
288,8,오후 4:48:21.4,65.25677527359753,1.472,2021-10-07
289,9,오후 4:48:48.1,75.08489761472396,1.45,2021-10-07
290,9,오후 4:48:53.1,74.47081535284565,1.477,2021-10-07
291,9,오후 4:48:58.1,76.84317473479867,1.7,2021-10-07
292,9,오후 4:49:03.1,77.18546553761685,1.686,2021-10-07
293,9,오후 4:49:08.1,76.55671042933152,1.74,2021-10-07
294,9,오후 4:49:13.1,76.93957562396797,1.748,2021-10-07
295,9,오후 4:49:18.1,72.08489761472396,1.733,2021-10-07
296,9,오후 4:49:23.1,71.47081535284565,1.742,2021-10-07
297,9,오후 4:49:28.1,74.84317473479867,1.632,2021-10-07
298,9,오후 4:49:33.1,75.18546553761685,1.618,2021-10-07
299,9,오후 4:49:38.2,79.87522099938133,1.8406002498442855,2021-10-07
300,9,오후 4:49:43.2,74.93957562396797,1.702,2021-10-07
301,9,오후 4:49:48.2,72.01093857044455,1.666,2021-10-07
302,9,오후 4:49:53.2,69.19333628680197,1.697,2021-10-07
303,9,오후 4:49:58.2,71.28386418628695,1.63,2021-10-07
304,9,오후 4:50:03.2,79.51236088437233,1.7957504497380539,2021-10-07
305,9,오후 4:50:08.2,69.49933688835523,1.613,2021-10-07
306,9,오후 4:50:13.2,70.81608582210924,1.569,2021-10-07
307,9,오후 4:50:18.2,70.20403500015834,1.573,2021-10-07
308,9,오후 4:50:23.2,69.87178422074807,1.603,2021-10-07
309,9,오후 4:50:28.2,69.49957940787253,1.589,2021-10-07
310,9,오후 4:50:33.2,72.86391347156295,1.582,2021-10-07
311,9,오후 4:50:38.2,71.9081485396546,1.573,2021-10-07
312,9,오후 4:50:43.2,70.66209655792429,1.65,2021-10-07
313,9,오후 4:50:48.2,67.04198315231801,1.628,2021-10-07
314,9,오후 4:50:53.2,69.31247367223635,1.6,2021-10-07
315,9,오후 4:50:58.2,68.53366359223965,1.517,2021-10-07
316,9,오후 4:51:03.2,68.74042366970423,1.569,2021-10-07
317,9,오후 4:51:08.2,70.04518510357609,1.551,2021-10-07
318,9,오후 4:51:13.3,69.47249049518311,1.556,2021-10-07
319,9,오후 4:51:18.3,67.20403500015834,1.586,2021-10-07
320,9,오후 4:51:23.3,65.87178422074807,1.573,2021-10-07
321,9,오후 4:51:28.3,68.49957940787253,1.521,2021-10-07
322,9,오후 4:51:33.3,66.86391347156295,1.491,2021-10-07
323,9,오후 4:51:38.3,66.9081485396546,1.55,2021-10-07
324,9,오후 4:51:43.3,65.66209655792429,1.513,2021-10-07
325,10,오후 4:52:08.3,74.08489761472396,1.514,2021-10-07
326,10,오후 4:52:13.3,76.47081535284565,1.486,2021-10-07
327,10,오후 4:52:18.3,73.84317473479867,1.678,2021-10-07
328,10,오후 4:52:23.3,77.18546553761685,1.732,2021-10-07
329,10,오후 4:52:28.3,75.55671042933152,1.672,2021-10-07
330,10,오후 4:52:33.3,77.93957562396797,1.748,2021-10-07
331,10,오후 4:52:38.3,71.13914228339809,1.711,2021-10-07
332,10,오후 4:52:43.3,74.66042141558682,1.766,2021-10-07
333,10,오후 4:52:48.3,74.1776601448583,1.61,2021-10-07
334,10,오후 4:52:53.3,72.58643440551927,1.691,2021-10-07
335,10,오후 4:52:58.3,72.87710395778115,1.68,2021-10-07
336,10,오후 4:53:03.4,74.01353466824737,1.644,2021-10-07
337,10,오후 4:53:08.4,69.04198315231801,1.65,2021-10-07
338,10,오후 4:53:13.4,71.31247367223635,1.676,2021-10-07
339,10,오후 4:53:18.4,69.53366359223965,1.562,2021-10-07
340,10,오후 4:53:23.4,70.74042366970423,1.615,2021-10-07
341,10,오후 4:53:28.4,79.57286184164977,1.7384601671672277,2021-10-07
342,10,오후 4:53:33.4,71.47249049518311,1.601,2021-10-07
343,10,오후 4:53:38.4,70.04198315231801,1.631,2021-10-07
344,10,오후 4:53:43.4,70.31247367223635,1.618,2021-10-07
345,10,오후 4:53:48.4,68.53366359223965,1.586,2021-10-07
346,10,오후 4:53:53.4,71.74042366970423,1.591,2021-10-07
347,10,오후 4:53:58.4,69.04518510357609,1.551,2021-10-07
348,10,오후 4:54:03.4,72.47249049518311,1.624,2021-10-07
349,10,오후 4:54:08.4,69.00784572726687,1.562,2021-10-07
350,10,오후 4:54:13.4,68.11937724252256,1.64,2021-10-07
351,10,오후 4:54:18.4,66.12181233844662,1.562,2021-10-07
352,10,오후 4:54:23.4,69.06197573575812,1.541,2021-10-07
353,10,오후 4:54:28.4,67.0864964282445,1.497,2021-10-07
354,10,오후 4:54:33.4,66.25677527359753,1.563,2021-10-07
355,10,오후 4:54:38.4,67.20403500015834,1.518,2021-10-07
356,10,오후 4:54:43.4,64.87178422074807,1.499,2021-10-07
357,10,오후 4:54:48.4,68.49957940787253,1.521,2021-10-07
358,10,오후 4:54:53.4,68.86391347156295,1.468,2021-10-07
359,10,오후 4:54:58.5,68.9081485396546,1.55,2021-10-07
360,10,오후 4:55:03.5,65.66209655792429,1.559,2021-10-07
361,11,오후 4:55:29.9,74.00784572726687,1.56,2021-10-07
362,11,오후 4:55:34.9,76.11937724252256,1.486,2021-10-07
363,11,오후 4:55:39.9,75.12181233844662,1.675,2021-10-07
364,11,오후 4:55:44.9,74.06197573575812,1.724,2021-10-07
365,11,오후 4:55:49.9,76.0864964282445,1.701,2021-10-07
366,11,오후 4:55:54.9,75.25677527359753,1.677,2021-10-07
367,11,오후 4:55:59.9,71.08489761472396,1.722,2021-10-07
368,11,오후 4:56:04.9,74.47081535284565,1.704,2021-10-07
369,11,오후 4:56:09.9,71.84317473479867,1.609,2021-10-07
370,11,오후 4:56:14.9,73.18546553761685,1.686,2021-10-07
371,11,오후 4:56:19.9,75.55671042933152,1.626,2021-10-07
372,11,오후 4:56:24.9,81.42047884993474,1.8003002062796887,2021-10-07
373,11,오후 4:56:29.9,72.04198315231801,1.711,2021-10-07
374,11,오후 4:56:34.9,69.31247367223635,1.697,2021-10-07
375,11,오후 4:56:39.9,78.76429458996911,1.771102659289693,2021-10-07
376,11,오후 4:56:45.0,71.74042366970423,1.569,2021-10-07
377,11,오후 4:56:50.0,71.04518510357609,1.642,2021-10-07
378,11,오후 4:56:55.0,73.47249049518311,1.624,2021-10-07
379,11,오후 4:57:00.0,68.20403500015834,1.608,2021-10-07
380,11,오후 4:57:05.0,70.87178422074807,1.664,2021-10-07
381,11,오후 4:57:10.0,71.49957940787253,1.544,2021-10-07
382,11,오후 4:57:15.0,69.86391347156295,1.604,2021-10-07
383,11,오후 4:57:20.0,69.9081485396546,1.618,2021-10-07
384,11,오후 4:57:25.0,69.66209655792429,1.582,2021-10-07
385,11,오후 4:57:30.0,66.01093857044455,1.583,2021-10-07
386,11,오후 4:57:35.0,67.19333628680197,1.577,2021-10-07
387,11,오후 4:57:40.0,66.28386418628695,1.494,2021-10-07
388,11,오후 4:57:45.0,69.3394548018018,1.521,2021-10-07
389,11,오후 4:57:50.0,75.27405350707028,1.6727731777182018,2021-10-07
390,11,오후 4:57:55.0,66.81608582210924,1.569,2021-10-07
391,11,오후 4:58:00.0,67.01093857044455,1.528,2021-10-07
392,11,오후 4:58:05.0,65.19333628680197,1.512,2021-10-07
393,11,오후 4:58:10.0,67.28386418628695,1.517,2021-10-07
394,11,오후 4:58:15.1,64.3394548018018,1.475,2021-10-07
395,11,오후 4:58:20.1,66.49933688835523,1.522,2021-10-07
396,11,오후 4:58:25.1,66.81608582210924,1.456,2021-10-07
397,12,오후 4:58:51.9,74.08489761472396,1.505,2021-10-07
398,12,오후 4:58:56.9,73.47081535284565,1.512,2021-10-07
399,12,오후 4:59:01.9,75.84317473479867,1.678,2021-10-07
400,12,오후 4:59:06.9,75.18546553761685,1.663,2021-10-07
401,12,오후 4:59:11.9,77.55671042933152,1.718,2021-10-07
402,12,오후 4:59:16.9,75.93957562396797,1.702,2021-10-07
403,12,오후 4:59:21.9,73.01093857044455,1.756,2021-10-07
404,12,오후 4:59:26.9,74.19333628680197,1.719,2021-10-07
405,12,오후 4:59:31.9,72.28386418628695,1.653,2021-10-07
406,12,오후 4:59:36.9,72.3394548018018,1.68,2021-10-07
407,12,오후 4:59:41.9,74.49933688835523,1.637,2021-10-07
408,12,오후 4:59:46.9,74.81608582210924,1.638,2021-10-07
